# BEAST v1.8.2, r6687
# Generated Wed Dec 30 17:18:17 PST 2015 [seed=1451524696487]
state	posterior	prior	likelihood	treeModel.rootHeight	logistic.popSize	logistic.growthRate	logistic.t50	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	treeLikelihood	coalescent
9600000	-3041.872019283468	-760.300780252262	-2281.571239031206	2.500602360793659	7.9139554294488512E16	3.1104066850116334	2.9480813362502697E-16	3.3233211732646235	0.40926958944109443	0.13968961867955612	0.17798219437810925	0.2730585975012404	0.004185755590991323	-2281.571239031206	-750.6963084550835
9700000	-3031.0501000243976	-744.7492572367444	-2286.300842787653	2.0782435169887803	3.7272433453511936E16	2.676718570701897	4.3651454874405957E-16	3.675379411439975	0.4109489725855846	0.16278183033254642	0.18484707867153582	0.2414221184103334	0.004451015366871876	-2286.300842787653	-735.8283737164555
9800000	-3012.4472502638237	-744.4984512671219	-2267.9487989967015	3.296730850552502	2.5158960776860456E16	1.224465523765217	3.734457153795778E-16	4.382876476770477	0.4162736335767995	0.14798036246269738	0.16682215844345716	0.2689238455170464	0.004850064048415533	-2267.9487989967015	-736.417066873254
9900000	-2974.478608905844	-683.0853656208993	-2291.3932432849447	1.1897805500686758	2.43670022028665248E17	6.212983852408699	1.0982470252663016E-16	4.195826332725494	0.4237185658827652	0.16270457070779848	0.16994811523979447	0.2436287481696422	0.005819959043434259	-2291.3932432849447	-672.1407751316264
10000000	-2971.978486662483	-698.5350017762695	-2273.443484886214	2.017130332288153	3.8397325717329856E16	2.852582896363842	2.0922675991110984E-16	3.999216086197723	0.40457331685089026	0.1354350949653929	0.20694615712478476	0.2530454310589327	0.006375307833975892	-2273.443484886214	-687.9903271994503
10100000	-2980.870509962711	-706.2155050178602	-2274.6550049448506	1.7650793035304362	1.3328246312838872E15	3.818831052164842	1.0075272862811734E-14	4.04269138905533	0.4134692315602069	0.15289019341800716	0.19047213481608388	0.24316844020570275	0.005670044487035753	-2274.6550049448506	-696.7465493574972
10200000	-2996.229054729069	-703.0422141093019	-2293.1868406197673	1.626618430661617	1.4418547647067552E15	4.080056603071366	1.243079834624341E-14	3.3541395431248606	0.40829719259694486	0.17182090127928915	0.17496692478074327	0.24491498134302353	0.005030735327554727	-2293.1868406197673	-694.0957837082391
10300000	-2967.395099418918	-692.7180620658468	-2274.6770373530712	1.958341534277956	2.8161623612257964E16	3.1573000309493873	3.587605996809318E-16	2.6494129284914347	0.4282557303616181	0.14768856567030425	0.18335864211002526	0.24069706185805334	0.00579868283428913	-2274.6770373530712	-683.8870492932609
10400000	-3026.4581074085654	-741.7663912608272	-2284.691716147738	1.7887006031942858	2.9824606405031205E15	3.7418919824654386	8.893499221217566E-15	3.4746219187881877	0.41304271794290603	0.17776995474527527	0.17111462469465885	0.2380727026171609	0.004186853511375742	-2284.691716147738	-731.8691273056502
10500000	-3009.9143818355124	-720.9942327276688	-2288.9201491078434	1.7219924347486495	4.762829772731536E14	4.572729908986529	5.3105827043192887E-14	2.8165842247741093	0.42287883382751396	0.13826733473415312	0.1931726111837056	0.2456812202546283	0.004354414845246981	-2288.9201491078434	-711.463101444548
10600000	-3010.8235264683644	-732.5113600042353	-2278.3121664641294	1.7563457189632532	5.937953106648402E15	3.4950123486323768	3.0712020374069668E-15	3.5869376824623407	0.44328843998372663	0.1524496554595382	0.17155379515997726	0.232708109396759	0.005148083982782701	-2278.3121664641294	-723.5314025772676
10700000	-2968.1098047279074	-696.9768237995363	-2271.132980928371	1.8088462420739326	5.737658330999522E15	3.092699498194741	1.5727964531506374E-15	3.1227151527758132	0.4005666999951796	0.14537626283768781	0.1905007495592842	0.2635562876078495	0.0058037052413864336	-2271.132980928371	-688.0919363115853
10800000	-3002.6639428046246	-726.128003210277	-2276.5359395943474	1.967530748004821	2.669800673054136E15	2.929325303757369	5.15797124705673E-15	2.6025111844226645	0.41537711081651396	0.1319723924559824	0.1818387009237953	0.27081179580370934	0.0040217084615429815	-2276.5359395943474	-717.0430487536581
10900000	-3019.641889331401	-731.4170930938848	-2288.2247962375163	2.165903531190368	7.631300240360641E14	2.74967383383207	1.5322976278865244E-14	2.9185278461744812	0.4229104595487309	0.15902996946034914	0.1534877268412938	0.26457184414962714	0.0045955512832990125	-2288.2247962375163	-723.2021491171208
11000000	-2995.0893716689006	-702.8304220326035	-2292.258949636297	1.858066621973241	3.0472743052674615E15	2.866039685564424	3.5207820890788164E-15	4.5863132250584515	0.4257380405605691	0.14986097218468059	0.19958010333680679	0.2248208839179446	0.005214327831546915	-2292.258949636297	-694.1502015017685
11100000	-3003.0175683045404	-714.6940163967365	-2288.323551907804	1.6299045665260359	1.1308083140338614E16	3.9363221841073512	1.5523035259851494E-15	3.65330325256181	0.43358801494292465	0.16425468650957695	0.1709557058364832	0.2312015927110161	0.0051199887155266985	-2288.323551907804	-705.6609893477514
11200000	-3028.6140030773117	-729.5486476309925	-2299.0653554463192	1.777058370422603	1.0395470228476306E16	4.719076114903887	3.877844774036115E-15	3.449278353421584	0.4646871927607223	0.16181686875081058	0.15434777553483991	0.21914816295362796	0.0041975883250013465	-2299.0653554463192	-719.0740936786478
11300000	-3003.189179167428	-721.4448385207763	-2281.7443406466514	1.8928574128031173	9.245315938503462E14	3.614080888582827	1.591012801540208E-14	3.338882486338355	0.4142053692001875	0.1401775143265207	0.1863037715240702	0.2593133449492226	0.005059673856019748	-2281.7443406466514	-712.7803701509766
11400000	-2998.5080084109595	-715.1093167183487	-2283.3986916926106	1.560486630225916	1.2436810706626034E16	4.114574719338987	1.795989389351109E-15	3.4968963351784748	0.41440153258987555	0.16545399780477596	0.18431145050583556	0.2358330190995139	0.004897295013310139	-2283.3986916926106	-705.9022835072818
11500000	-3031.344796973648	-752.7111644642484	-2278.6336325093994	1.9240337949344646	2.3942703531134184E16	3.972637969634919	1.3459666671956329E-15	3.0949076462617935	0.41055571891403425	0.1480250307781377	0.1847882706516844	0.2566309796561446	0.003922313160073291	-2278.6336325093994	-742.1878071020623
11600000	-3017.605638625198	-708.7802994017092	-2308.8253392234888	1.5079406830311786	5.734691940970217E15	3.692665424593557	2.3821833272353456E-15	4.917438554093483	0.43347369981120776	0.14490562055845307	0.15857424569310455	0.26304643393723565	0.004911805682779955	-2308.8253392234888	-699.7118027593514
11700000	-3054.6572143761937	-760.8554850061083	-2293.8017293700855	2.405708241960372	2.9616520084234885E15	2.0237134194755932	5.26357613885382E-15	3.110584948328809	0.3843358364704464	0.14120935191955966	0.18831695081672659	0.2861378607932684	0.004338636806362623	-2293.8017293700855	-752.1607554007294
11800000	-3052.2187005420965	-761.3385499720474	-2290.880150570049	2.8006063950878954	6.066532534929432E16	2.2666234770345857	2.6782365627935156E-16	4.103208179239674	0.40908103768802195	0.16411856373528663	0.18255426734920088	0.2442461312274917	0.004385712504696284	-2290.880150570049	-752.2871881542686
11900000	-3028.139675435817	-731.9776880330259	-2296.161987402791	2.5426976852344763	1.635141982392382E16	1.5988464002317078	5.928310900945467E-16	3.250853617303817	0.4100084781736433	0.151888129602284	0.1679443119191505	0.2701590803049234	0.004485974355219833	-2296.161987402791	-723.9546761614855
12000000	-3026.77364446538	-751.1440581718549	-2275.6295862935253	2.5362970429606433	9.931369579853399E14	2.0581313787422038	1.461012022086773E-14	2.8572492998717407	0.402685251803533	0.16584278626746238	0.19431798867423702	0.23715397325476864	0.004099916884863321	-2275.6295862935253	-742.2295986060666
12100000	-3032.8875477694482	-765.0875930088371	-2267.7999547606114	2.5857668818698354	1.1849484199367616E14	1.9875485884738293	1.2658383650922084E-13	2.5806867420235866	0.4179354985149059	0.13443661814111962	0.1974711943708274	0.2501566889731481	0.003980220264546263	-2267.7999547606114	-756.0198329166866
12200000	-3068.293249343598	-773.5517521279556	-2294.741497215642	3.0885061465532497	5.472449992784068E13	1.40491814418565	2.5459872195469703E-13	4.134127261002247	0.42113512503491257	0.15709247222272488	0.1742031134808183	0.24756928926154534	0.0040147446294350134	-2294.741497215642	-764.213285904558
12300000	-3009.943789358174	-722.2329662535253	-2287.7108231046486	1.7279954932843038	1.599411785748462E14	4.623724928135266	1.9091764301938852E-13	2.4002900570343244	0.39246142820716395	0.1474717718378785	0.20441335021658974	0.255653449738369	0.004488970872839262	-2287.7108231046486	-712.8105512386551
12400000	-2960.4527014356727	-659.7761781655574	-2300.6765232701155	1.2670739046712571	1.1162889698691338E12	7.242701776922467	2.6299964952780028E-11	2.8470761643371554	0.4085595752140875	0.13800720771587022	0.19203146727254378	0.2614017497974997	0.005948189261207783	-2300.6765232701155	-648.7215650243812
12500000	-3058.63047424099	-768.8451356484628	-2289.7853385925273	2.3980143669630625	1.3044892784559092E14	2.866865927471867	1.7769154482077544E-13	2.55059125843599	0.45160063550434026	0.14540793058427334	0.16763008745912242	0.2353613464522651	0.0037929947877539763	-2289.7853385925273	-758.7517901731713
12600000	-3058.867959864554	-762.7541948184496	-2296.1137650461046	1.9385549768871728	1.8166677128198785E11	3.815730600787235	2.3040613076785427E-10	3.0178541043194245	0.42491846871537026	0.14766904964161492	0.19167586527007177	0.2357366163729441	0.0038273904911423	-2296.1137650461046	-751.8142013789329
12700000	-3037.329870005819	-749.2433699371303	-2288.0865000686886	2.8647430976747477	5.4591205403140186E11	1.1456885718341505	1.676399835835486E-11	3.1831587847540876	0.41856980443620256	0.16322112357833332	0.17935640413934403	0.23885266784612114	0.004662892002133085	-2288.0865000686886	-741.5325157547808
12800000	-3106.2263823679777	-810.9238252748935	-2295.302557093084	2.4196584438868207	4.455735258409735E12	3.3939048783723753	2.0231070406510482E-11	2.9835501622536844	0.41281696541852214	0.17940447684928984	0.17789163452065276	0.22988692321153642	0.0029676189623509025	-2295.302557093084	-796.3453115384366
12900000	-3017.3967685017906	-700.9588244882377	-2316.4379440135526	1.4852174331096428	1.2531402515693982E12	6.5604934589899	4.153743013798113E-11	2.8131435300390915	0.405696544479393	0.15603765405477646	0.18763594586977053	0.2506298555960612	0.004865809800175082	-2316.4379440135526	-690.6908197707552
13000000	-3062.212278333255	-738.9766517341279	-2323.235626599127	1.9493321365411	9.108006047025055E12	4.082509321034404	3.1153301053468667E-12	3.4498884038819777	0.40308905491688185	0.13542245367091338	0.20602206082733807	0.2554664305848679	0.004554129312184938	-2323.235626599127	-729.4141516385679
13100000	-3056.1486102854997	-749.7937220437547	-2306.354888241745	1.9969045912206531	2.97315054366282E11	3.565608225374544	9.449286666563075E-11	3.1413556384983643	0.4205015187137625	0.14648389314229726	0.1618856665467018	0.27112892159723967	0.004446585105097624	-2306.354888241745	-740.3463580365753
13200000	-3070.5579970148547	-761.9141310982122	-2308.6438659166424	1.9346365993418768	3.600413994070982E10	4.047549673406694	1.369397952820571E-9	3.2726190023360546	0.415059095830415	0.14333037708491994	0.18313957085561083	0.25847095622905547	0.004186018381239748	-2308.6438659166424	-751.4181324432624
13300000	-3027.8621363642746	-736.342808576623	-2291.5193277876515	1.64601751995019	6.667282602784873E11	4.853993273725949	6.700909013872295E-11	2.6907651201242277	0.4188599427705823	0.15984543778894214	0.19231575192187889	0.22897886751859786	0.004247213433556126	-2291.5193277876515	-726.0940782586936
13400000	-3002.2585213596135	-716.2407632337157	-2286.0177581258977	1.5916691904992397	1.9539670789026284E12	3.9722798582309498	9.604514537257447E-12	3.241238628350728	0.40031305161487146	0.15047316552294163	0.201508670506126	0.24770511235606196	0.005391835595159983	-2286.0177581258977	-707.0680378753827
13500000	-3069.530975594581	-784.5716578702383	-2284.959317724343	2.922955848574062	6.58885177732987E9	1.6785718981773967	2.805693120218817E-9	2.841243153420975	0.4422445460060906	0.1498435985681087	0.16935580906088613	0.23855604636491562	0.0037450957722659967	-2284.959317724343	-774.7061396609723
13600000	-2983.790391711352	-702.7552413860432	-2281.035150325309	1.5049511246306553	7.631589505307919E9	5.978982780023958	5.089374984098131E-9	2.94167880827062	0.4110690029090044	0.16311042232896977	0.18153003750340566	0.24429053725862115	0.0048672944993559545	-2281.035150325309	-692.8481342672836
13700000	-3065.12487535103	-774.6812847351579	-2290.443590615872	2.05286784917626	3.1026193665311005E11	4.036555564950935	1.8657264443964785E-10	2.891250637901955	0.40639707562739075	0.16743056166116907	0.18444671396944118	0.24172564874200014	0.003705424166728527	-2290.443590615872	-763.1027653646071
13800000	-2997.827060832712	-723.5032007272443	-2274.3238601054677	2.3727820220757625	3.3873730351842117E10	1.9898079744056796	2.958656513422145E-10	3.6925959208274417	0.4231609448578174	0.1558669719350364	0.1742679457094602	0.24670413749768716	0.004631779390179712	-2274.3238601054677	-715.3562753784921
13900000	-2991.3005079580475	-705.6714236989937	-2285.629084259054	1.7296868436321131	1.0846500947212412E9	4.260897027381331	1.5861712168860274E-8	3.6339708176596197	0.40816235503487136	0.14304413137447503	0.1786925890800783	0.27010092451057666	0.0052890186282073	-2285.629084259054	-696.5074358200188
14000000	-3031.4251120623376	-744.441317524431	-2286.9837945379068	2.8992974776854	1.9518664570031943E9	1.971245314493001	4.928865791033877E-9	3.210462631697533	0.44393442844434833	0.14536812325199705	0.17319309233209212	0.23750435597156377	0.004877891549121424	-2286.9837945379068	-736.5906167113882
14100000	-3028.8741282718856	-745.3259044191723	-2283.5482238527134	2.064346277069135	5.450159488838056E10	3.747950692888876	4.421924375879926E-10	3.014950274823958	0.4267029224046811	0.16447281995019325	0.16087409909811462	0.24795015854701216	0.0046343207522022345	-2283.5482238527134	-736.2020314826055
14200000	-2942.586326171485	-659.6195940386626	-2282.966732132822	1.2134304967465408	9.750383429074339E9	5.283793737750271	1.3012161288041503E-9	3.3254576078019022	0.4235777121116508	0.14481697610576894	0.17968239495447394	0.2519229168281075	0.005931401868457072	-2282.966732132822	-649.6481020154514
14300000	-3016.1527559027654	-722.7675475074278	-2293.3852083953375	1.7814295304899752	1.0656175413880316E10	3.212878839689648	1.1642236683657857E-9	3.318565252003511	0.42134150373045165	0.1755671396322232	0.17997498050138525	0.22311637613594099	0.005533077161013298	-2293.3852083953375	-713.9532605903139
14400000	-3005.197272223111	-709.7336582473047	-2295.4636139758068	1.8391577651604532	2.0181949786699353E11	2.6463350139350448	5.334013753525747E-11	3.2328231754100565	0.40974795636379485	0.13232307992721554	0.18519486940515922	0.27273409430383144	0.005339521160740775	-2295.4636139758068	-701.4248214085378
14500000	-3036.810407919431	-754.2858268068362	-2282.5245811125947	2.4919529234182933	6.292776961770842E11	2.5421967703912025	2.7094469634371628E-11	2.9332042480623723	0.44438979824603003	0.14250833175908809	0.17856319895117453	0.23453867104370835	0.004821396495326005	-2282.5245811125947	-745.8395399696055
14600000	-3071.47155829414	-766.9758393260585	-2304.4957189680813	1.9840537677232497	5.058416406692231E11	2.7102260210087223	4.579269908360337E-11	4.502930804584589	0.3971747361022426	0.16032571595679174	0.16812620378139975	0.27437334415956693	0.004366870185033488	-2304.4957189680813	-757.3552241772023
14700000	-3043.1573254256573	-759.8741802157983	-2283.283145209859	2.0442163604961907	2.288264556632725E11	3.5502860386617776	1.5398613999035181E-10	3.1492720681889064	0.4011183247447092	0.16121205337020825	0.17576617171513279	0.2619034501699507	0.003910394153673231	-2283.283145209859	-749.3067221942086
14800000	-3060.525537419017	-744.6502228207254	-2315.8753145982914	1.9117078752383128	1.1883163093435965E10	3.951577604854049	2.896786053931072E-9	3.2148476582416188	0.4351984867692136	0.1388232100314084	0.186803354475278	0.23917494872410094	0.004366326669903417	-2315.8753145982914	-734.8127950568498
